student_id,topic,accuracy,silly_rate,conceptual_rate,calculation_rate,avg_time_ratio,n_questions,is_weak
48,Number Theory,0.4583333333333333,0.23076923076923078,0.3076923076923077,0.46153846153846156,1.2241250000000001,24,1
48,Probability & Statistics,0.8333333333333334,0.0,0.5,0.5,0.9981805555555555,24,0
48,Trigonometry,0.625,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.1061944444444445,24,0
49,Algebra,0.125,0.23809523809523808,0.42857142857142855,0.3333333333333333,1.3132777777777778,24,1
49,Calculus,0.7916666666666666,0.0,0.8,0.2,1.118986111111111,24,0
49,Geometry,0.5833333333333334,0.2,0.5,0.3,1.0766666666666664,24,0
49,Number Theory,0.4166666666666667,0.14285714285714285,0.7142857142857143,0.14285714285714285,1.1602777777777777,24,1
49,Probability & Statistics,0.5,0.08333333333333333,0.6666666666666666,0.25,1.2255416666666668,24,0
49,Trigonometry,0.20833333333333334,0.21052631578947367,0.5263157894736842,0.2631578947368421,1.222361111111111,24,1
50,Algebra,0.7083333333333334,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.1429027777777776,24,0
50,Calculus,0.9166666666666666,0.5,0.0,0.5,0.8728055555555555,24,0
50,Geometry,0.5416666666666666,0.18181818181818182,0.6363636363636364,0.18181818181818182,1.130375,24,0
50,Number Theory,0.75,0.16666666666666666,0.8333333333333334,0.0,1.1045694444444445,24,0
50,Probability & Statistics,0.5416666666666666,0.18181818181818182,0.5454545454545454,0.2727272727272727,1.1788194444444444,24,0
50,Trigonometry,0.4583333333333333,0.15384615384615385,0.6153846153846154,0.23076923076923078,1.2160833333333334,24,1
51,Algebra,0.5,0.5,0.3333333333333333,0.16666666666666666,1.0004861111111112,24,0
51,Calculus,0.375,0.4,0.26666666666666666,0.3333333333333333,1.2337777777777776,24,1
51,Geometry,0.7916666666666666,0.0,0.6,0.4,0.9919444444444444,24,0
51,Number Theory,0.6666666666666666,0.375,0.25,0.375,1.17,24,0
51,Probability & Statistics,0.5416666666666666,0.6363636363636364,0.36363636363636365,0.0,1.166236111111111,24,0
51,Trigonometry,0.7083333333333334,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0773333333333335,24,0
52,Algebra,0.375,0.06666666666666667,0.4666666666666667,0.4666666666666667,1.278861111111111,24,1
52,Calculus,0.4583333333333333,0.23076923076923078,0.5384615384615384,0.23076923076923078,1.0868055555555556,24,1
52,Geometry,0.16666666666666666,0.25,0.4,0.35,1.2401666666666666,24,1
52,Number Theory,0.20833333333333334,0.42105263157894735,0.3157894736842105,0.2631578947368421,1.2301666666666666,24,1
52,Probability & Statistics,0.25,0.2777777777777778,0.5555555555555556,0.16666666666666666,1.1018888888888891,24,1
52,Trigonometry,0.2916666666666667,0.47058823529411764,0.35294117647058826,0.17647058823529413,1.1321388888888888,24,1
53,Algebra,0.20833333333333334,0.10526315789473684,0.5263157894736842,0.3684210526315789,1.295875,24,1
53,Calculus,0.5416666666666666,0.36363636363636365,0.5454545454545454,0.09090909090909091,1.0814861111111111,24,0
53,Geometry,0.8333333333333334,0.25,0.25,0.5,1.039,24,0
53,Number Theory,0.9583333333333334,1.0,0.0,0.0,0.9802083333333335,24,0
53,Probability & Statistics,0.2916666666666667,0.17647058823529413,0.4117647058823529,0.4117647058823529,1.2049166666666666,24,1
53,Trigonometry,0.875,0.6666666666666666,0.3333333333333333,0.0,1.030375,24,0
54,Algebra,0.2916666666666667,0.47058823529411764,0.35294117647058826,0.17647058823529413,1.1632916666666666,24,1
54,Calculus,0.2916666666666667,0.4117647058823529,0.29411764705882354,0.29411764705882354,1.1755000000000002,24,1
54,Geometry,0.375,0.4,0.26666666666666666,0.3333333333333333,1.175861111111111,24,1
54,Number Theory,0.5,0.5,0.3333333333333333,0.16666666666666666,1.1440833333333333,24,0
54,Probability & Statistics,0.7916666666666666,0.2,0.6,0.2,1.1098888888888887,24,0
54,Trigonometry,0.4166666666666667,0.42857142857142855,0.35714285714285715,0.21428571428571427,1.1724583333333334,24,1
55,Algebra,0.16666666666666666,0.3,0.4,0.3,1.3185277777777777,24,1
55,Calculus,0.2916666666666667,0.17647058823529413,0.5882352941176471,0.23529411764705882,1.1901527777777778,24,1
55,Geometry,0.08333333333333333,0.3181818181818182,0.45454545454545453,0.22727272727272727,1.19775,24,1
55,Number Theory,0.4583333333333333,0.07692307692307693,0.5384615384615384,0.38461538461538464,1.2060833333333332,24,1
55,Probability & Statistics,0.375,0.13333333333333333,0.6,0.26666666666666666,1.1544583333333334,24,1
55,Trigonometry,0.20833333333333334,0.21052631578947367,0.631578947368421,0.15789473684210525,1.2167916666666665,24,1
56,Algebra,0.125,0.14285714285714285,0.7619047619047619,0.09523809523809523,1.2567777777777778,24,1
56,Calculus,0.125,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.2537222222222224,24,1
56,Geometry,0.6666666666666666,0.25,0.5,0.25,1.1087916666666666,24,0
56,Number Theory,0.7916666666666666,0.6,0.2,0.2,1.0829027777777778,24,0
56,Probability & Statistics,0.7083333333333334,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.0914027777777777,24,0
56,Trigonometry,0.2916666666666667,0.17647058823529413,0.5294117647058824,0.29411764705882354,1.2172916666666669,24,1
57,Algebra,0.9166666666666666,0.0,0.0,1.0,1.0425,24,0
57,Calculus,0.75,0.0,0.5,0.5,1.0636388888888888,24,0
57,Geometry,0.25,0.5555555555555556,0.05555555555555555,0.3888888888888889,1.1727222222222222,24,1
57,Number Theory,0.25,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.1949027777777779,24,1
57,Probability & Statistics,0.16666666666666666,0.3,0.4,0.3,1.195638888888889,24,1
57,Trigonometry,0.9166666666666666,0.5,0.5,0.0,1.0432916666666665,24,0
58,Algebra,0.25,0.2777777777777778,0.5555555555555556,0.16666666666666666,1.2490416666666666,24,1
58,Calculus,0.875,0.0,0.6666666666666666,0.3333333333333333,1.0448472222222223,24,0
58,Geometry,0.75,0.16666666666666666,0.5,0.3333333333333333,1.0389444444444444,24,0
58,Number Theory,0.5,0.16666666666666666,0.5,0.3333333333333333,1.1406527777777777,24,0
58,Probability & Statistics,0.4166666666666667,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.1439166666666667,24,1
58,Trigonometry,0.5416666666666666,0.09090909090909091,0.5454545454545454,0.36363636363636365,1.1480694444444444,24,0
59,Algebra,0.875,0.6666666666666666,0.3333333333333333,0.0,1.0259444444444445,24,0
59,Calculus,0.4583333333333333,0.07692307692307693,0.6923076923076923,0.23076923076923078,1.0444027777777778,24,1
59,Geometry,0.2916666666666667,0.058823529411764705,0.7647058823529411,0.17647058823529413,1.1759861111111112,24,1
59,Number Theory,0.625,0.2222222222222222,0.2222222222222222,0.5555555555555556,1.0686944444444444,24,0
59,Probability & Statistics,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.1309305555555556,24,0
59,Trigonometry,0.6666666666666666,0.125,0.375,0.5,1.0330277777777777,24,0
60,Algebra,0.4583333333333333,0.23076923076923078,0.46153846153846156,0.3076923076923077,1.05625,24,1
60,Calculus,0.5,0.25,0.6666666666666666,0.08333333333333333,1.1871805555555557,24,0
60,Geometry,0.125,0.5238095238095238,0.23809523809523808,0.23809523809523808,1.0965833333333335,24,1
60,Number Theory,0.8333333333333334,0.0,0.75,0.25,1.152388888888889,24,0
60,Probability & Statistics,0.9166666666666666,0.0,0.0,1.0,1.0920694444444445,24,0
60,Trigonometry,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2316111111111112,24,1
61,Algebra,0.9583333333333334,1.0,0.0,0.0,1.0706944444444444,24,0
61,Calculus,0.4583333333333333,0.38461538461538464,0.23076923076923078,0.38461538461538464,1.1005555555555555,24,1
61,Geometry,0.5833333333333334,0.5,0.3,0.2,1.045388888888889,24,0
61,Number Theory,0.4166666666666667,0.14285714285714285,0.5,0.35714285714285715,1.240763888888889,24,1
61,Probability & Statistics,0.375,0.2,0.5333333333333333,0.26666666666666666,1.210597222222222,24,1
61,Trigonometry,0.8333333333333334,0.5,0.5,0.0,0.9083472222222223,24,0
62,Algebra,0.75,0.5,0.5,0.0,1.0106388888888889,24,0
62,Calculus,0.25,0.2222222222222222,0.3888888888888889,0.3888888888888889,1.1723055555555555,24,1
62,Geometry,0.3333333333333333,0.125,0.4375,0.4375,1.2237777777777776,24,1
62,Number Theory,0.8333333333333334,0.25,0.75,0.0,1.0365833333333334,24,0
62,Probability & Statistics,0.4166666666666667,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.1584305555555554,24,1
62,Trigonometry,0.625,0.2222222222222222,0.6666666666666666,0.1111111111111111,1.0247777777777778,24,0
63,Algebra,0.5416666666666666,0.36363636363636365,0.45454545454545453,0.18181818181818182,1.170236111111111,24,0
63,Calculus,0.5833333333333334,0.2,0.5,0.3,1.025763888888889,24,0
63,Geometry,0.4166666666666667,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0669305555555557,24,1
63,Number Theory,0.75,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0462777777777779,24,0
63,Probability & Statistics,0.625,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.1183750000000001,24,0
63,Trigonometry,0.3333333333333333,0.3125,0.3125,0.375,1.0315416666666668,24,1
64,Algebra,0.20833333333333334,0.5263157894736842,0.42105263157894735,0.05263157894736842,1.1986388888888888,24,1
64,Calculus,0.7916666666666666,0.8,0.2,0.0,1.0665833333333332,24,0
64,Geometry,0.375,0.4,0.5333333333333333,0.06666666666666667,1.089236111111111,24,1
64,Number Theory,0.5833333333333334,0.5,0.2,0.3,1.0989027777777778,24,0
64,Probability & Statistics,0.041666666666666664,0.34782608695652173,0.5217391304347826,0.13043478260869565,1.2809166666666667,24,1
64,Trigonometry,0.041666666666666664,0.34782608695652173,0.4782608695652174,0.17391304347826086,1.3447916666666666,24,1
65,Algebra,0.375,0.0,0.7333333333333333,0.26666666666666666,1.1495416666666667,24,1
65,Calculus,0.5,0.08333333333333333,0.75,0.16666666666666666,1.1024583333333333,24,0
65,Geometry,0.20833333333333334,0.15789473684210525,0.631578947368421,0.21052631578947367,1.1252222222222221,24,1
65,Number Theory,0.875,0.0,1.0,0.0,0.9234583333333332,24,0
65,Probability & Statistics,0.041666666666666664,0.043478260869565216,0.6086956521739131,0.34782608695652173,1.274875,24,1
65,Trigonometry,0.7083333333333334,0.14285714285714285,0.7142857142857143,0.14285714285714285,1.0554166666666667,24,0
66,Algebra,0.5833333333333334,0.3,0.5,0.2,1.105361111111111,24,0
66,Calculus,0.3333333333333333,0.1875,0.6875,0.125,1.2169999999999999,24,1
66,Geometry,0.7916666666666666,0.2,0.2,0.6,0.9553194444444445,24,0
66,Number Theory,0.8333333333333334,0.0,0.25,0.75,0.9049722222222222,24,0
66,Probability & Statistics,0.4583333333333333,0.07692307692307693,0.6923076923076923,0.23076923076923078,1.1679166666666667,24,1
66,Trigonometry,0.20833333333333334,0.15789473684210525,0.5263157894736842,0.3157894736842105,1.1495972222222222,24,1
67,Algebra,0.9166666666666666,0.0,0.0,1.0,1.1607222222222222,24,0
67,Calculus,0.875,0.3333333333333333,0.0,0.6666666666666666,0.9858333333333333,24,0
67,Geometry,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1671250000000002,24,0
67,Number Theory,0.5,0.25,0.4166666666666667,0.3333333333333333,1.0861805555555555,24,0
67,Probability & Statistics,0.4166666666666667,0.21428571428571427,0.7142857142857143,0.07142857142857142,1.1820277777777777,24,1
67,Trigonometry,0.7916666666666666,0.2,0.8,0.0,1.142125,24,0
68,Algebra,0.5833333333333334,0.0,0.6,0.4,1.0362222222222222,24,0
68,Calculus,0.625,0.6666666666666666,0.3333333333333333,0.0,1.1276527777777778,24,0
68,Geometry,0.08333333333333333,0.13636363636363635,0.4090909090909091,0.45454545454545453,1.1734027777777778,24,1
68,Number Theory,0.375,0.06666666666666667,0.7333333333333333,0.2,1.2278194444444444,24,1
68,Probability & Statistics,0.625,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.1258472222222222,24,0
68,Trigonometry,0.7916666666666666,0.0,0.6,0.4,1.0282638888888889,24,0
69,Algebra,0.2916666666666667,0.17647058823529413,0.5294117647058824,0.29411764705882354,1.1745555555555554,24,1
69,Calculus,0.3333333333333333,0.1875,0.5,0.3125,1.113611111111111,24,1
69,Geometry,0.5,0.08333333333333333,0.75,0.16666666666666666,1.2719583333333333,24,0
69,Number Theory,0.3333333333333333,0.125,0.5,0.375,1.1357916666666668,24,1
69,Probability & Statistics,0.5833333333333334,0.2,0.5,0.3,1.1605833333333333,24,0
69,Trigonometry,0.2916666666666667,0.17647058823529413,0.7058823529411765,0.11764705882352941,1.1898472222222223,24,1
70,Algebra,0.9166666666666666,0.0,0.0,1.0,1.0743749999999999,24,0
70,Calculus,0.7916666666666666,0.4,0.4,0.2,1.1430694444444445,24,0
70,Geometry,0.5833333333333334,0.4,0.4,0.2,1.0747638888888889,24,0
70,Number Theory,0.16666666666666666,0.2,0.4,0.4,1.2552361111111112,24,1
70,Probability & Statistics,0.375,0.3333333333333333,0.5333333333333333,0.13333333333333333,1.107861111111111,24,1
70,Trigonometry,0.4166666666666667,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.1700833333333334,24,1
71,Algebra,0.7916666666666666,0.0,0.4,0.6,1.0606944444444446,24,0
71,Calculus,0.16666666666666666,0.05,0.6,0.35,1.1880833333333334,24,1
71,Geometry,0.5,0.08333333333333333,0.5,0.4166666666666667,1.0775555555555556,24,0
71,Number Theory,0.4583333333333333,0.3076923076923077,0.23076923076923078,0.46153846153846156,1.1575138888888887,24,1
71,Probability & Statistics,0.5416666666666666,0.2727272727272727,0.6363636363636364,0.09090909090909091,1.1176805555555556,24,0
71,Trigonometry,0.5416666666666666,0.0,0.5454545454545454,0.45454545454545453,1.1990277777777776,24,0
72,Algebra,0.4583333333333333,0.15384615384615385,0.6153846153846154,0.23076923076923078,1.1238055555555555,24,1
72,Calculus,0.16666666666666666,0.25,0.5,0.25,1.2165277777777777,24,1
72,Geometry,0.375,0.2,0.6,0.2,1.3194444444444444,24,1
72,Number Theory,0.5833333333333334,0.2,0.5,0.3,1.1041805555555555,24,0
72,Probability & Statistics,0.041666666666666664,0.13043478260869565,0.4782608695652174,0.391304347826087,1.1699444444444447,24,1
72,Trigonometry,0.8333333333333334,0.25,0.0,0.75,1.0367916666666668,24,0
73,Algebra,0.5833333333333334,0.0,0.5,0.5,1.1793888888888888,24,0
73,Calculus,0.7916666666666666,0.6,0.4,0.0,1.0212777777777777,24,0
73,Geometry,0.8333333333333334,0.25,0.75,0.0,1.043402777777778,24,0
73,Number Theory,0.3333333333333333,0.125,0.5625,0.3125,1.1449722222222223,24,1
73,Probability & Statistics,0.5833333333333334,0.1,0.4,0.5,1.0226111111111111,24,0
73,Trigonometry,0.2916666666666667,0.23529411764705882,0.5882352941176471,0.17647058823529413,1.1891805555555555,24,1
74,Algebra,0.3333333333333333,0.25,0.625,0.125,1.0345416666666667,24,1
74,Calculus,0.4166666666666667,0.35714285714285715,0.5,0.14285714285714285,1.1496111111111111,24,1
74,Geometry,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.1325416666666666,24,0
74,Number Theory,0.5416666666666666,0.2727272727272727,0.2727272727272727,0.45454545454545453,1.073361111111111,24,0
74,Probability & Statistics,0.7916666666666666,0.6,0.4,0.0,1.0258611111111113,24,0
74,Trigonometry,0.3333333333333333,0.1875,0.5,0.3125,1.1292083333333334,24,1
75,Algebra,0.5,0.25,0.3333333333333333,0.4166666666666667,1.0593055555555555,24,0
75,Calculus,0.75,0.16666666666666666,0.3333333333333333,0.5,1.107513888888889,24,0
75,Geometry,0.375,0.13333333333333333,0.4,0.4666666666666667,1.1184722222222223,24,1
75,Number Theory,0.5,0.08333333333333333,0.75,0.16666666666666666,1.0593333333333332,24,0
75,Probability & Statistics,0.9166666666666666,0.0,1.0,0.0,1.0228055555555555,24,0
75,Trigonometry,0.375,0.4,0.26666666666666666,0.3333333333333333,1.1261805555555557,24,1
76,Algebra,0.5,0.25,0.4166666666666667,0.3333333333333333,1.168111111111111,24,0
76,Calculus,0.5416666666666666,0.2727272727272727,0.18181818181818182,0.5454545454545454,1.0886805555555557,24,0
76,Geometry,0.8333333333333334,0.0,0.0,1.0,1.1196805555555553,24,0
76,Number Theory,0.4583333333333333,0.38461538461538464,0.38461538461538464,0.23076923076923078,1.1787222222222222,24,1
76,Probability & Statistics,0.8333333333333334,0.0,1.0,0.0,1.073875,24,0
76,Trigonometry,0.8333333333333334,0.5,0.5,0.0,1.0408611111111112,24,0
77,Algebra,0.625,0.3333333333333333,0.5555555555555556,0.1111111111111111,1.0658888888888889,24,0
77,Calculus,0.6666666666666666,0.5,0.375,0.125,1.0474444444444444,24,0
77,Geometry,0.75,0.16666666666666666,0.3333333333333333,0.5,1.0278333333333334,24,0
77,Number Theory,0.7916666666666666,0.2,0.4,0.4,1.117388888888889,24,0
77,Probability & Statistics,0.375,0.3333333333333333,0.5333333333333333,0.13333333333333333,1.0786111111111112,24,1
77,Trigonometry,0.875,0.0,0.6666666666666666,0.3333333333333333,0.9707083333333334,24,0
78,Algebra,0.4166666666666667,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.1300833333333333,24,1
78,Calculus,0.3333333333333333,0.25,0.375,0.375,1.1639027777777777,24,1
78,Geometry,0.4166666666666667,0.14285714285714285,0.6428571428571429,0.21428571428571427,1.2201250000000001,24,1
78,Number Theory,0.8333333333333334,0.0,0.5,0.5,1.0555972222222223,24,0
78,Probability & Statistics,0.375,0.2,0.4666666666666667,0.3333333333333333,1.2118055555555556,24,1
78,Trigonometry,0.7916666666666666,0.0,0.6,0.4,0.9585416666666666,24,0
79,Algebra,0.5,0.25,0.3333333333333333,0.4166666666666667,1.0389722222222222,24,0
79,Calculus,0.875,0.0,0.3333333333333333,0.6666666666666666,1.0854861111111112,24,0
79,Geometry,0.25,0.3333333333333333,0.4444444444444444,0.2222222222222222,1.2342777777777778,24,1
79,Number Theory,0.6666666666666666,0.0,0.5,0.5,1.150986111111111,24,0
79,Probability & Statistics,0.7083333333333334,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.1437083333333333,24,0
79,Trigonometry,0.4166666666666667,0.21428571428571427,0.6428571428571429,0.14285714285714285,1.2878055555555556,24,1
80,Algebra,0.16666666666666666,0.05,0.65,0.3,1.2311666666666665,24,1
80,Calculus,0.625,0.4444444444444444,0.5555555555555556,0.0,1.1360277777777776,24,0
80,Geometry,0.041666666666666664,0.13043478260869565,0.5217391304347826,0.34782608695652173,1.1741805555555556,24,1
80,Number Theory,0.625,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.014138888888889,24,0
80,Probability & Statistics,0.3333333333333333,0.0625,0.5625,0.375,1.1550277777777778,24,1
80,Trigonometry,0.5,0.16666666666666666,0.5,0.3333333333333333,1.149902777777778,24,0
81,Algebra,0.3333333333333333,0.1875,0.4375,0.375,1.1432777777777778,24,1
81,Calculus,0.25,0.3888888888888889,0.3333333333333333,0.2777777777777778,1.242888888888889,24,1
81,Geometry,0.6666666666666666,0.375,0.25,0.375,1.0724166666666666,24,0
81,Number Theory,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,1.1227083333333334,24,0
81,Probability & Statistics,0.7916666666666666,0.2,0.8,0.0,1.0436527777777778,24,0
81,Trigonometry,0.4583333333333333,0.3076923076923077,0.3076923076923077,0.38461538461538464,1.14625,24,1
82,Algebra,0.5833333333333334,0.2,0.5,0.3,1.0724861111111113,24,0
82,Calculus,0.6666666666666666,0.375,0.5,0.125,1.0671111111111111,24,0
82,Geometry,0.7083333333333334,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.1036944444444445,24,0
82,Number Theory,0.7083333333333334,0.5714285714285714,0.2857142857142857,0.14285714285714285,1.1690138888888888,24,0
82,Probability & Statistics,0.75,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.1342222222222222,24,0
82,Trigonometry,0.4166666666666667,0.14285714285714285,0.5,0.35714285714285715,1.0865277777777778,24,1
83,Algebra,0.2916666666666667,0.23529411764705882,0.47058823529411764,0.29411764705882354,1.1642916666666665,24,1
83,Calculus,0.5,0.16666666666666666,0.5,0.3333333333333333,1.1739583333333334,24,0
83,Geometry,0.3333333333333333,0.125,0.4375,0.4375,1.1544166666666666,24,1
83,Number Theory,0.6666666666666666,0.125,0.5,0.375,1.0269722222222222,24,0
83,Probability & Statistics,0.4583333333333333,0.38461538461538464,0.38461538461538464,0.23076923076923078,1.1070833333333334,24,1
83,Trigonometry,0.08333333333333333,0.045454545454545456,0.6363636363636364,0.3181818181818182,1.292,24,1
84,Algebra,0.125,0.19047619047619047,0.42857142857142855,0.38095238095238093,1.3683750000000001,24,1
84,Calculus,0.625,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.9669861111111112,24,0
84,Geometry,0.75,0.0,0.5,0.5,0.9520416666666666,24,0
84,Number Theory,0.9583333333333334,0.0,1.0,0.0,1.0384444444444445,24,0
84,Probability & Statistics,0.5416666666666666,0.36363636363636365,0.09090909090909091,0.5454545454545454,1.1576944444444444,24,0
84,Trigonometry,0.25,0.16666666666666666,0.5,0.3333333333333333,1.230375,24,1
85,Algebra,0.5833333333333334,0.2,0.6,0.2,1.0201111111111112,24,0
85,Calculus,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.0940972222222223,24,0
85,Geometry,0.7083333333333334,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0075277777777778,24,0
85,Number Theory,0.75,0.0,0.8333333333333334,0.16666666666666666,1.1183194444444444,24,0
85,Probability & Statistics,0.875,0.0,0.3333333333333333,0.6666666666666666,0.9956388888888889,24,0
85,Trigonometry,0.5833333333333334,0.1,0.3,0.6,0.9787083333333332,24,0
86,Algebra,0.0,0.08333333333333333,0.7083333333333334,0.20833333333333334,1.2327361111111113,24,1
86,Calculus,0.6666666666666666,0.25,0.25,0.5,0.9637916666666667,24,0
86,Geometry,0.0,0.041666666666666664,0.7916666666666666,0.16666666666666666,1.2778333333333334,24,1
86,Number Theory,0.875,0.3333333333333333,0.6666666666666666,0.0,1.0440972222222222,24,0
86,Probability & Statistics,0.7083333333333334,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.0611944444444446,24,0
86,Trigonometry,0.4583333333333333,0.0,0.7692307692307693,0.23076923076923078,1.1960833333333334,24,1
87,Algebra,0.75,0.0,0.8333333333333334,0.16666666666666666,1.044527777777778,24,0
87,Calculus,0.2916666666666667,0.23529411764705882,0.47058823529411764,0.29411764705882354,1.2279305555555557,24,1
87,Geometry,0.5416666666666666,0.09090909090909091,0.2727272727272727,0.6363636363636364,1.0286250000000001,24,0
87,Number Theory,0.4583333333333333,0.15384615384615385,0.5384615384615384,0.3076923076923077,1.0875833333333336,24,1
87,Probability & Statistics,0.8333333333333334,0.25,0.5,0.25,0.9687222222222222,24,0
87,Trigonometry,0.5833333333333334,0.2,0.3,0.5,0.9976666666666668,24,0
88,Algebra,0.7916666666666666,0.4,0.2,0.4,1.1207777777777779,24,0
88,Calculus,0.7083333333333334,0.14285714285714285,0.7142857142857143,0.14285714285714285,1.1182916666666667,24,0
88,Geometry,0.6666666666666666,0.375,0.375,0.25,1.0188194444444445,24,0
88,Number Theory,0.2916666666666667,0.11764705882352941,0.47058823529411764,0.4117647058823529,1.1905694444444446,24,1
88,Probability & Statistics,0.3333333333333333,0.4375,0.4375,0.125,1.214361111111111,24,1
88,Trigonometry,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,1.1975138888888888,24,0
89,Algebra,0.3333333333333333,0.4375,0.4375,0.125,1.219125,24,1
89,Calculus,0.5416666666666666,0.18181818181818182,0.6363636363636364,0.18181818181818182,1.0156666666666665,24,0
89,Geometry,0.20833333333333334,0.2631578947368421,0.47368421052631576,0.2631578947368421,1.1515694444444444,24,1
89,Number Theory,0.4583333333333333,0.5384615384615384,0.23076923076923078,0.23076923076923078,1.0840555555555556,24,1
89,Probability & Statistics,0.5833333333333334,0.5,0.5,0.0,1.191361111111111,24,0
89,Trigonometry,0.4166666666666667,0.2857142857142857,0.35714285714285715,0.35714285714285715,1.1704166666666667,24,1
90,Algebra,0.4583333333333333,0.15384615384615385,0.46153846153846156,0.38461538461538464,1.2172222222222222,24,1
90,Calculus,0.8333333333333334,0.25,0.5,0.25,1.0808888888888888,24,0
90,Geometry,0.625,0.3333333333333333,0.2222222222222222,0.4444444444444444,1.0737916666666667,24,0
90,Number Theory,0.5833333333333334,0.3,0.4,0.3,1.1911527777777777,24,0
90,Probability & Statistics,0.7083333333333334,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.0259027777777778,24,0
90,Trigonometry,0.7916666666666666,0.6,0.2,0.2,1.0811666666666666,24,0
91,Algebra,0.75,0.16666666666666666,0.8333333333333334,0.0,1.1153472222222223,24,0
91,Calculus,0.8333333333333334,0.5,0.25,0.25,1.209625,24,0
91,Geometry,0.5416666666666666,0.18181818181818182,0.6363636363636364,0.18181818181818182,1.1322222222222222,24,0
91,Number Theory,0.5,0.16666666666666666,0.5,0.3333333333333333,1.078125,24,0
91,Probability & Statistics,0.7916666666666666,0.2,0.0,0.8,1.0824999999999998,24,0
91,Trigonometry,0.7083333333333334,0.0,1.0,0.0,0.983736111111111,24,0
92,Algebra,0.4583333333333333,0.3076923076923077,0.23076923076923078,0.46153846153846156,1.1483055555555557,24,1
92,Calculus,0.7916666666666666,0.2,0.4,0.4,1.1361666666666668,24,0
92,Geometry,0.375,0.4,0.26666666666666666,0.3333333333333333,1.1903472222222222,24,1
92,Number Theory,0.7916666666666666,0.4,0.0,0.6,1.0097222222222222,24,0
92,Probability & Statistics,0.7916666666666666,0.8,0.0,0.2,1.0979166666666667,24,0
92,Trigonometry,0.125,0.23809523809523808,0.47619047619047616,0.2857142857142857,1.2443472222222223,24,1
93,Algebra,0.7083333333333334,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0215694444444445,24,0
93,Calculus,0.3333333333333333,0.125,0.375,0.5,1.080152777777778,24,1
93,Geometry,0.2916666666666667,0.23529411764705882,0.4117647058823529,0.35294117647058826,1.110736111111111,24,1
93,Number Theory,0.4166666666666667,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.194263888888889,24,1
93,Probability & Statistics,0.6666666666666666,0.125,0.25,0.625,0.9627222222222223,24,0
93,Trigonometry,0.625,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.1648888888888889,24,0
94,Algebra,0.4166666666666667,0.21428571428571427,0.5,0.2857142857142857,1.1948055555555555,24,1
94,Calculus,0.5416666666666666,0.2727272727272727,0.45454545454545453,0.2727272727272727,1.1563055555555557,24,0
94,Geometry,0.625,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.1587916666666667,24,0
94,Number Theory,0.7916666666666666,0.4,0.6,0.0,1.0685833333333334,24,0
94,Probability & Statistics,0.5,0.08333333333333333,0.6666666666666666,0.25,1.137902777777778,24,0
94,Trigonometry,0.4583333333333333,0.15384615384615385,0.38461538461538464,0.46153846153846156,1.0956805555555555,24,1
95,Algebra,0.5833333333333334,0.3,0.3,0.4,1.0045694444444444,24,0
95,Calculus,0.8333333333333334,0.25,0.75,0.0,0.9775555555555556,24,0
95,Geometry,0.16666666666666666,0.35,0.3,0.35,1.1370416666666665,24,1
95,Number Theory,0.875,0.6666666666666666,0.0,0.3333333333333333,1.079625,24,0
95,Probability & Statistics,0.7916666666666666,0.2,0.4,0.4,1.1010694444444444,24,0
95,Trigonometry,0.3333333333333333,0.25,0.5,0.25,1.136472222222222,24,1
96,Algebra,0.75,0.3333333333333333,0.0,0.6666666666666666,1.0567777777777778,24,0
